ID_date;ID_site;C14Age;Std;Method;Sample;Sample_type;Type_site;Marine;Marine_err;Reservoir;Reservoir_err;Combined;Filtered
55;1;14800;2900;OSL;Sediment;Individual;Shelter;0;0;0;0;0;0
66;2;15660;86;AMS;Tooth;Individual;Open;0;0;0;0;0;1
770;2;8749;58;C14;Charcoal;Individual;Open;0;0;0;0;0;1
1118;2;8825;57;C14;Charcoal;Individual;Open;0;0;0;0;0;1
1119;2;8886;30;C14;Charcoal;Individual;Open;0;0;0;0;0;1
36;2;7500;90;AMS;Human_tooth;Individual;Open;0.3;0;69;17;0;1
65;3;12590;100;C14;Charcoal;Unknown;Cave ;0;0;0;0;0;1
70;3;14380;90;C14;Charcoal;Unknown;Cave ;0;0;0;0;0;1
71;3;10900;70;C14;Charcoal;Unknown;Cave ;0;0;0;0;0;1
72;3;12410;80;C14;Charcoal;Unknown;Cave ;0;0;0;0;0;1
73;3;15110;90;C14;Charcoal;Unknown;Cave ;0;0;0;0;0;1
74;3;12590;80;C14;Charcoal;Unknown;Cave ;0;0;0;0;0;1
56;4;10260;70;C14;Shell;Aggregated;Shelter;1;0;380;30;0;1
260;98;6455;60;C14;Shell;Individual;Cave;1;0;-105;21;0;1
75;4;9880;220;C14;Bone;Individual;Shelter;0;0;0;0;0;0
76;4;10110;90;C14;Bone;Aggregated;Shelter;0;0;0;0;0;1
60;5;9100;160;C14;Charcoal;Unknown;Open;0;0;0;0;0;1
77;5;9270;170;C14;Charcoal;Unknown;Open;0;0;0;0;0;1
78;5;10160;80;C14;Charcoal;Aggregated;Open;0;0;0;0;0;1
79;5;10940;210;C14;Charcoal;Unknown;Open;0;0;0;0;0;0
80;5;11110;130;C14;Charcoal;Aggregated;Open;0;0;0;0;0;1
81;5;11160;280;C14;Charcoal;Aggregated;Open;0;0;0;0;0;0
82;5;11680;60;C14;Charcoal;Aggregated;Open;0;0;0;0;0;1
83;5;12220;110;C14;Charcoal;Aggregated;Open;0;0;0;0;0;1
85;5;11810;110;C14;Charcoal;Individual;Open;0;0;0;0;0;1
86;5;14050;850;C14;Charcoal;Aggregated;Open;0;0;0;0;0;0
87;5;15420;180;C14;Charcoal;Aggregated;Open;0;0;0;0;0;1
88;5;15040;210;C14;Charcoal;Aggregated;Open;0;0;0;0;0;0
89;5;15410;195;C14;Charcoal;Individual;Open;0;0;0;0;0;1
90;5;16340;420;C14;Charcoal;Aggregated;Open;0;0;0;0;0;0
91;5;15820;400;C14;Charcoal;Individual;Open;0;0;0;0;0;0
92;5;20400;2300;TL;Flint;Individual;Open;0;0;0;0;0;0
93;5;16180;290;C14;Charcoal;Aggregated;Open;0;0;0;0;0;0
59;6;10500;700;TL;Flint;Unknown;Open;0;0;0;0;0;0
64;7;10880;90;C14;Charcoal;Individual;Open;0;0;0;0;0;1
61;8;11660;60;C14;Bone;Unknown;Cave ;0;0;0;0;0;1
94;8;12240;60;C14;Charcoal;Unknown;Cave ;0;0;0;0;0;1
62;9;10070;80;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
95;9;11700;120;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
96;9;12500;160;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
97;9;11550;120;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
98;9;11780;90;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
99;9;12210;100;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
100;9;12320;90;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
101;9;10490;110;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
102;9;11880;80;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
103;9;15035;87;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
104;9;16389;111;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
453;9;8310;130;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
58;10;10700;380;C14;Bone;Unknown;Cave;0;0;0;0;0;0
105;10;14450;890;C14;Bone;Unknown;Cave;0;0;0;0;0;0
106;10;15170;740;C14;Bone;Unknown;Cave;0;0;0;0;0;0
273;110;7060;80;C14;Shell;Individual;Cave;1;0;-105;21;0;1
57;11;11390;110;AMS;Bone;Individual;Cave ;0;0;0;0;0;1
107;11;13050;100;AMS;Bone;Individual;Cave ;0;0;0;0;0;1
274;111;7080;80;C14;Shell;Individual;Cave;1;0;-105;21;0;1
480;11;6850;210;C14;Charcoal;Aggregated;Cave ;0;0;0;0;0;1
482;11;7000;60;C14;Charcoal;Aggregated;Cave ;0;0;0;0;0;1
840;11;7580;30;C14;Charcoal;Individual;Cave ;0;0;0;0;0;1
842;11;8120;70;C14;Charcoal;Individual;Cave ;0;0;0;0;0;1
877;11;8445;20;C14;Charcoal;Individual;Cave ;0;0;0;0;0;1
882;11;8680;40;C14;Charcoal;Individual;Cave ;0;0;0;0;0;1
63;12;13460;80;C14;Nd;Unknown;Open;0;0;0;0;0;1
38;13;15120;70;AMS;Bone;Individual;Cave;0;0;0;0;0;1
46;13;14630;70;AMS;Bone;Individual;Cave;0;0;0;0;0;1
54;13;13770;70;AMS;Bone;Individual;Cave;0;0;0;0;0;1
0647_0648;13;8908;39;AMS;Bone;Unknown;Cave;0;0;0;0;1;1
6;14;7310;160;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
7;15;7735;60;AMS;Bone;Individual;Cave;0;0;0;0;0;1
39;16;15165;160;AMS;Bone;Individual;Cave;0;0;0;0;0;1
47;16;14495;140;AMS;Bone;Individual;Cave;0;0;0;0;0;1
48;16;13755;120;AMS;Bone;Individual;Cave;0;0;0;0;0;1
667;16;14835;130;AMS;Bone;Individual;Cave;0;0;0;0;0;1
669;16;13370;110;AMS;Bone;Individual;Cave;0;0;0;0;0;1
671;16;13310;200;C14;Bone;Individual;Cave;0;0;0;0;0;0
672;16;12869;200;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
674;16;13400;150;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
675;16;13185;155;AMS;Bone;Individual;Cave;0;0;0;0;0;1
676;16;12960;190;AMS;Bone;Individual;Cave;0;0;0;0;0;1
677;16;12595;125;AMS;Bone;Individual;Cave;0;0;0;0;0;1
678;16;12590;120;AMS;Bone;Individual;Cave;0;0;0;0;0;0
0670_0673;16;13645;103;AMS;Bone;Individual;Cave;0;0;0;0;1;1
662;17;15540;70;AMS;Bone_collagen;Unknown;Cave;0;0;0;0;0;1
663;17;15160;70;AMS;Bone_collagen;Unknown;Cave;0;0;0;0;0;1
1001;17;16980;180;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1002;17;19140;230;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1003;17;13900;130;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1004;17;14740;140;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1005;17;13570;130;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1006;17;13520;120;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1007;17;14090;150;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1008;17;13710;140;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1009;17;13510;190;AMS;Acid_Humic_fraction;Unknown;Cave;0;0;0;0;0;0
1010;17;13060;200;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1011;17;13520;130;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1012;17;12620;110;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1013;17;12910;180;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1014;17;10510;100;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1015;17;11270;110;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1016;17;10730;71;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1017;17;10740;100;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
1018;17;10310;120;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
1019;17;12390;120;AMS;Bone;Unknown;Cave;0;0;0;0;0;0
1020;17;16850;220;AMS;Bone;Unknown;Cave;0;0;0;0;0;0
1021;17;12390;190;AMS;Acid_Humic_fraction;Unknown;Cave;0;0;0;0;0;0
213;18;15450;160;C14;Bone_collagen;Aggregated;Cave;0;0;0;0;0;1
220;18;15370;80;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
221;18;15850;170;C14;Bone_collagen;Unknown;Cave;0;0;0;0;0;1
222;18;17400;270;C14;Bone_collagen;Unknown;Cave;0;0;0;0;0;0
224;18;16320;160;C14;Bone_collagen;Individual;Cave;0;0;0;0;0;1
226;18;16080;40;AMS;Bone;Individual;Cave;0;0;0;0;0;1
227;18;16050;40;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
228;18;8700;40;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
229;18;9550;50;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
231;18;12970;140;AMS;Bone_collagen;Unknown;Cave;0;0;0;0;0;1
232;18;15010;260;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
233;18;15220;300;AMS;Bone_collagen;Unknown;Cave;0;0;0;0;0;0
235;18;15470;240;C14;Bone_collagen;Unknown;Cave;0;0;0;0;0;0
236;18;15700;190;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
237;18;10270;50;AMS;Bone_collagen;Individual;Cave;0;0;0;0;0;1
239;18;11950;70;AMS;Bone_collagen;Individual;Cave;0;0;0;0;0;1
243;18;16130;250;C14;Bone_collagen;Individual;Cave;0;0;0;0;0;0
245;18;16370;190;C14;Bone_collagen;Unknown;Cave;0;0;0;0;0;0
246;18;15530;230;C14;Bone_collagen;Unknown;Cave;0;0;0;0;0;0
248;18;13800;840;C14;Bone_collagen;Unknown;Cave;0;0;0;0;0;0
249;18;15220;100;AMS;Bone_collagen;Unknown;Cave;0;0;0;0;0;0
251;18;17050;60;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
252;18;16960;80;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
309;18;8380;175;C14;Charcoal;Aggregated;Cave;0;0;0;0;0;1
908;18;11205;55;AMS;Bone_collagen;Individual;Cave;0;0;0;0;0;1
911;18;13490;40;AMS;Bone_collagen;Unknown;Cave;0;0;0;0;0;1
913;18;14120;35;AMS;Tooth_collagen;Individual;Cave;0;0;0;0;0;1
920;18;17620;40;AMS;Bone_collagen;Unknown;Cave;0;0;0;0;0;1
921;18;19230;50;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
0219_0253_0241_0912_0914_0915;18;14722;29;C14;Bone_Charcoal;Unknown;Cave;0;0;0;0;1;1
0238_0907_0230;18;11712;36;AMS;Bone_collagen;Individual;Cave;0;0;0;0;1;1
0240_0223;18;13685;50;AMS;Bone_collagen;Individual;Cave;0;0;0;0;1;1
0242_0909;18;14884;46;AMS;Charcoal_Bone;Individual;Cave;0;0;0;0;1;1
0247_0916_0225_0864;18;16541;41;AMS;Bone_collagen;Unknown;Cave;0;0;0;0;1;1
0910_0925_0923;18;15697;27;AMS;Bone_collagen_Charcoal;Individual;Cave;0;0;0;0;1;1
0917_0924;18;15453;36;AMS;Bone_collagen;Unknown;Cave;0;0;0;0;1;1
0919_0918_0250;18;17254;27;AMS;Bone_collagen_Charcoal;Unknown;Cave;0;0;0;0;1;1
0922_0234;18;15128;38;AMS;Charcoal_Bone;Individual;Cave;0;0;0;0;1;1
40;19;14865;140;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
49;19;17025;95;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
15;20;9360;140;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
16;20;9715;75;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
28;20;11015;45;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
45;20;14440;70;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
148;20;12010;60;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
149;20;12440;50;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
150;20;12620;360;C14;Bone;Aggregated;Shelter;0;0;0;0;0;0
151;20;12600;60;AMS;Bone;Individual;Shelter;0;0;0;0;0;1
152;20;13010;320;C14;Bone;Aggregated;Shelter;0;0;0;0;0;0
1041;20;12150;50;AMS;Bone;Individual;Shelter;0;0;0;0;0;1
50_41;21;14957;64;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
296;22;14410;70;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
42;23;15370;110;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
43;24;14000;100;AMS;Tooth;Individual;Shelter;0;0;0;0;0;1
44;25;17700;70;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
51;25;18090;90;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
52;25;18260;130;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
53;25;18650;140;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
11;26;9650;150;C14;Bone;Unknown;Shelter;0;0;0;0;0;1
13;26;9820;150;C14;Bone;Unknown;Shelter;0;0;0;0;0;1
134;26;12070;60;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
135;26;12200;90;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
136;26;11730;80;AMS;Bone;Unknown;Shelter;0;0;0;0;0;0
137;26;12540;80;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
540;26;7340;50;AMS;Bone_collagen;Aggregated;Shelter;0;0;0;0;0;1
541;26;6940;40;AMS;Bone_collagen;Aggregated;Shelter;0;0;0;0;0;1
594;26;8030;50;AMS;Bone_collagen;Unknown;Shelter;0;0;0;0;0;1
595;26;8510;80;AMS;Bone_collagen;Unknown;Shelter;0;0;0;0;0;1
596;26;8840;50;AMS;Bone_collagen;Unknown;Shelter;0;0;0;0;0;1
606;26;8760;50;AMS;Bone_collagen;Unknown;Shelter;0;0;0;0;0;1
875;26;7480;50;AMS;Bone_collagen;Individual;Shelter;0;0;0;0;0;1
0008_0009_0010_0012;26;9482;35;AMS;Bone;Individual;Shelter;0;0;0;0;1;1
0119_0129_0130_0131;26;11726;43;AMS;Bone;Unknown;Shelter;0;0;0;0;1;1
0132_0133;26;11934;124;C14;Bone;Aggregated;Shelter;0;0;0;0;1;1
0592_0593;26;7818;32;AMS;Bone_collagen;Unknown;Shelter;0;0;0;0;1;1
22;27;11480;270;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
23;27;11620;360;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
24;27;11840;240;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
115;27;12205;90;C14;Bone;Aggregated;Cave;0;0;0;0;0;1
1102;27;8260;550;C14;Charcoal;Aggregated;Cave;0;0;0;0;0;0
1103;27;8150;170;C14;Charcoal;Aggregated;Cave;0;0;0;0;0;1
14;28;9530;300;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
111;28;13500;160;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
138;28;11760;90;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
0139_0140;28;12281;43;AMS;Harpoon;Unknown;Cave;0;0;0;0;1;1
27;29;10760;60;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
116;29;11240;60;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
145;29;12500;90;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
580;29;8800;60;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
141_142;29;11711;43;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
143_144;29;12031;49;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
578_579;29;8221;39;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
117;30;12020;350;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
146;30;12660;70;C14;Bone;Aggregated;Cave;0;0;0;0;0;1
147;30;12950;70;C14;Bone;Aggregated;Cave;0;0;0;0;0;1
169;31;8040;40;AMS;Bone;Individual;Shelter;0;0;0;0;0;1
172;31;11060;70;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
176;31;11230;50;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
177;31;11440;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
178;31;10940;50;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
182;31;12510;100;C14;Charcoal;Individual;Shelter;0;0;0;0;0;1
170_173_174_171;31;10907;28;AMS;Charcoal;Individual;Shelter;0;0;0;0;1;1
175_932;31;11053;39;AMS;Charcoal;Individual;Shelter;0;0;0;0;1;1
179_180;31;11785;36;AMS;Charcoal;Individual;Shelter;0;0;0;0;1;1
181_933;31;11892;45;AMS;Charcoal_Bone;Individual;Shelter;0;0;0;0;1;1
895;32;12250;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
897_896;32;11813;32;AMS;Charcoal;Individual;Shelter;0;0;0;0;1;1
67;33;10200;80;C14;Bone;Unknown;Shelter;0;0;0;0;0;1
110;33;10950;120;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
898;33;12490;120;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
899;33;12150;120;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1165;34;8460;50;AMS;Charcoal;Individual;Open;0;0;0;0;0;1
1162_1163_1164;34;8275;27;AMS;Charcoal;Individual;Open;0;0;0;0;1;1
190;35;15550;140;AMS;Charcoal;Unknown;Open;0;0;0;0;0;1
191;35;15440;80;AMS;Tooth;Individual;Open;0;0;0;0;0;1
192;35;16900;110;AMS;Bone;Unknown;Open;0;0;0;0;0;1
118;36;11460;230;C14;Charcoal;Individual;Shelter;0;0;0;0;0;0
154;36;12180;50;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
577;36;9410;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
876;36;8970;430;C14;Charcoal;Individual;Shelter;0;0;0;0;0;0
955;36;12310;40;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
957;36;10940;50;AMS;Seed;Individual;Shelter;0;0;0;0;0;1
958;36;10195;255;AMS;Bone_collagen;Individual;Shelter;0;0;0;0;0;0
1022;36;9840;50;AMS;Seed;Individual;Shelter;0;0;0;0;0;1
1024;36;8180;50;AMS;Bone_collagen;Individual;Shelter;0;0;0;0;0;1
1025;36;7320;40;AMS;Bone_collagen;Individual;Shelter;0;0;0;0;0;1
0576_1023;36;8660;36;AMS;Charcoal_seed;Individual;Shelter;0;0;0;0;1;1
956_959;36;11109;40;AMS;Charcoal_Bone_collagen;Individual;Shelter;0;0;0;0;1;1
34;37;9940;490;C14;Bone;Aggregated;Open;0;0;0;0;0;0
35;38;10240;100;AMS;Bone;Individual;Cave;0;0;0;0;0;1
0269_0777;38;6947;55;AMS;Bone;Individual;Cave;0;0;0;0;1;1
114;39;8500;60;AMS;Bone;Aggregated;Shelter;0;0;0;0;0;0
542;39;7620;50;C14;Bone_collagen;Aggregated;Shelter;0;0;0;0;0;1
581;39;7780;40;AMS;Bone_collagen;Aggregated;Shelter;0;0;0;0;0;1
582;39;7810;50;AMS;Bone_collagen;Aggregated;Shelter;0;0;0;0;0;1
17;40;11550;130;AMS;Bone;Aggregated;Cave;0;0;0;0;0;1
18;41;10370;90;C14;Bone;Aggregated;Shelter;0;0;0;0;0;1
19;42;10160;130;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
25;42;10430;190;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
26;42;10630;100;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
585;42;8340;110;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
586;42;8780;110;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1042;42;7660;90;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
583_584;42;8000;60;C14;Charcoal;Unknown;Shelter;0;0;0;0;1;1
20;43;10760;140;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
120;44;12240;110;AMS;Nd;Unknown;Shelter;0;0;0;0;0;0
153;44;10260;90;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1027;44;9864;400;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;0
1028;44;8930;140;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1029;44;11170;160;C14;Nd;Unknown;Shelter;0;0;0;0;0;1
954_1026;44;10040;114;C14;Charcoal;Unknown;Shelter;0;0;0;0;1;1
68;45;12830;80;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
109;45;13080;90;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
209;46;13660;50;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
210;46;14760;70;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
211;46;15120;70;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
212;46;16800;80;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
194;47;14300;150;C14;Charcoal;Individual;Cave;0;0;0;0;0;0
195;47;13070;140;C14;Charcoal;Individual;Cave;0;0;0;0;0;0
196;47;13890;130;C14;Charcoal;Individual;Cave;0;0;0;0;0;0
199;47;12560;130;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
204;47;12900;130;C14;Bone;Individual;Cave;0;0;0;0;0;0
205;47;13950;150;C14;Bone;Individual;Cave;0;0;0;0;0;0
705;47;13720;140;C14;Charcoal;Individual;Cave;0;0;0;0;0;0
941;47;11430;60;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
942;47;11270;90;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
943;47;10190;100;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
944;47;10930;100;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
945;47;10770;110;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
946;47;10420;110;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
197_202;47;12533;43;AMS;Charcoal;Individual;Cave;0;0;0;0;1;1
201_200_203_198;47;13063;27;AMS;Charcoal;Individual;Cave;0;0;0;0;1;1
183;48;7979;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
184;48;8860;95;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
185;48;8230;40;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
186;48;10370;100;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
187;48;10660;120;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
188;48;11230;100;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
189;48;11135;80;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
642;49;9760;160;C14;Charcoal;Aggregated;Shelter;0;0;0;0;0;0
611;50;11055;90;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
612;50;10900;90;C14;Bone;Unknown;Shelter;0;0;0;0;0;1
947;50;9570;50;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
614_613;50;9255;62;C14;Bone_collagen;Unknown;Shelter;0;0;0;0;1;1
609;51;10920;240;C14;Charcoal;Aggregated;Shelter;0;0;0;0;0;0
597;52;8150;90;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
598;52;8515;50;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
599;52;9460;190;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
600;52;10020;80;C14;Bone_collagen;Unknown;Cave;0;0;0;0;0;1
601;52;9988;97;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
602;52;9130;230;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
603;52;9830;160;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
605_604;52;10946;41;AMS;Charcoal;Unknown;Cave;0;0;0;0;1;1
625;53;12390;190;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
627;53;11590;150;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
628;53;11570;210;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
629;53;11410;610;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
631;54;12130;100;C14;Bone_collagen;Unknown;Cave;0;0;0;0;0;1
632;54;10920;100;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
633;54;11630;110;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
634;54;10700;110;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
635;54;10750;170;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
636;54;11830;240;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
637;54;12130;100;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
638;54;11340;50;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
639;54;10320;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
640;54;8800;200;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
878;54;10350;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
879;54;9460;160;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
1107;54;10989;137;AMS;Bone_collagen;Individual;Cave;0;0;0;0;0;1
929;55;11350;70;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
926;56;9030;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
927;56;10860;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
928;56;10320;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
607;57;10740;130;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
608;57;7290;50;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
940;58;10520;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
630;59;9850;80;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
622;60;10370;105;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
623;62;11880;70;AMS;Sediment;Aggregated;Cave;0;0;0;0;0;0
624;62;10980;60;AMS;Sediment;Aggregated;Cave;0;0;0;0;0;0
385;63;8050;120;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
386;63;8350;120;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
387;63;8530;90;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
388;63;9150;100;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
616;63;12800;40;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
617;63;12640;190;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
626;63;13690;50;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
837;63;13360;110;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1038;63;11820;40;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1039;63;12390;250;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;0
1040;63;12480;210;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;0
383_384;63;7610;43;C14;Bone;Unknown;Shelter;0;0;0;0;1;1
615_637;63;13254;38;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
619_618;63;12300;29;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
805_666;63;13541;38;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
163;64;8810;50;AMS;Bone;Individual;Cave;0;0;0;0;0;1
164;64;9370;40;AMS;Seed;Individual;Cave;0;0;0;0;0;1
165;64;9760;40;C14;Charcoal;Aggregated;Cave;0;0;0;0;0;1
166;64;9220;40;AMS;Bone;Individual;Cave;0;0;0;0;0;1
167;64;9820;40;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
